Date,Time of day,Sender,Content
04/05/2019,18:36:17,Me,Sta si se to raspricao o filmovima
04/05/2019,18:36:23,Me,Imas juve - milan
04/05/2019,19:54:17,Vir Triumphalis,Imam samo borbu s streamovima
04/05/2019,19:54:33,Me,Sarajevo ?
04/05/2019,19:54:37,Me,Evo bas gledam
04/05/2019,19:54:44,Me,Sad mi krivo sto nisam otisao
04/05/2019,20:04:03,Vir Triumphalis,Gledam
04/05/2019,20:04:35,Me,Drugi go
04/05/2019,20:04:39,Me,Znaci uzas
04/05/2019,20:04:43,Me,Ne mogu da vjerujem
04/05/2019,20:04:51,Me,Oba zeljina igraca kriva
04/05/2019,20:04:57,Me,Ovaj ga pusta da centrira
04/05/2019,20:05:05,Me,Ovaj drugi da uleti ispred njega
04/05/2019,20:05:16,Vir Triumphalis,Kud ces dalje kad te ahmetovic prertrci
04/05/2019,20:05:34,Me,Bas
04/05/2019,20:43:48,Vir Triumphalis,Radi li ti link
04/05/2019,20:43:55,Vir Triumphalis,Utakmice
04/05/2019,21:25:46,Me,Ma ne gledam
04/05/2019,21:25:47,Me,Hahaha
04/05/2019,22:56:53,Me,Vjeruj da mi je popravilo dan
04/05/2019,22:57:00,Me,A nisam ni tekmu gledao
04/05/2019,22:58:26,Vir Triumphalis,Odtkad tebi sarajrvo popravlja dan
04/05/2019,22:59:31,Me,Ne znam eto
04/05/2019,22:59:34,Me,Lijepa vijest
04/05/2019,22:59:52,Me,Nije ih bilo puno
04/05/2019,23:02:53,Vir Triumphalis,A milansko razocarenje
04/05/2019,23:03:44,Me,E to sam gledao
04/05/2019,23:39:48,Me,😂
04/05/2019,23:39:58,Me,Moras voliti osima
04/06/2019,00:06:49,Vir Triumphalis,Haahahahahah
04/14/2019,21:56:57,Me,tacno sta su talijani
04/14/2019,21:57:00,Me,https://www.youtube.com/watch?v=ZiPQzQpXXgQ&feature=youtu.be
04/14/2019,22:54:26,Vir Triumphalis,Ne znas sta je bolje
04/14/2019,22:54:32,Vir Triumphalis,Ona ili njihova reakcija
04/14/2019,22:54:34,Vir Triumphalis,Hahaha
04/14/2019,22:54:41,Me,Ma talijani
04/14/2019,22:54:45,Me,Ma talijani
04/14/2019,22:55:30,Vir Triumphalis,Stvarno su unikatan narod
04/15/2019,22:46:17,Me,Ubi ajax
04/15/2019,22:46:21,Me,Gazi nogama
04/15/2019,22:47:13,Vir Triumphalis,Igraju nevjerovatno
04/15/2019,22:47:51,Me,Sve im se potrefilo
04/15/2019,22:48:00,Me,Savrsena kombinacija mladosti i iskustva
04/15/2019,22:48:08,Me,Sve predobri igraci
04/15/2019,22:48:34,Me,Tehnicki jaki
04/15/2019,22:50:14,Vir Triumphalis,A igraju s takimvim zarom i bez straha
04/15/2019,22:55:48,Vir Triumphalis,Toliko o epskom finalu
04/15/2019,22:55:59,Me,Jah
04/15/2019,22:56:07,Me,Bio je penal jel tako
04/15/2019,22:56:09,Me,Na kraju
04/15/2019,22:57:19,Vir Triumphalis,Ja ga ne bi svirao
04/15/2019,22:57:30,Vir Triumphalis,Spusten ruka pored tijela
04/15/2019,22:57:36,Vir Triumphalis,Ne moze ono svirati
04/15/2019,22:57:42,Vir Triumphalis,Priodan polozaj
04/15/2019,22:57:54,Vir Triumphalis,I s 2m nmga napucao
04/15/2019,22:57:56,Me,Ma ruka
04/15/2019,22:58:00,Me,Dzaba ti sve
04/15/2019,22:58:17,Vir Triumphalis,Nije svaka ruka penal
04/15/2019,22:58:43,Me,Ma volio bih da je bio penal
04/15/2019,22:58:49,Me,Da vidim tu zavrsnicu
04/15/2019,22:58:54,Me,Al kratko je produzio
04/15/2019,22:58:58,Me,Bilo bi ludilo
04/16/2019,22:58:58,Me,Ludilo
04/16/2019,23:10:16,Vir Triumphalis,Hahhahaha
04/16/2019,23:10:34,Vir Triumphalis,Nevjerovatno
04/25/2019,11:24:57,Me,Kako ide u svijetu sa ogledalima u svlacionicama ?
04/25/2019,11:33:54,Vir Triumphalis,Hahhahhaah
04/25/2019,11:34:17,Vir Triumphalis,I dovoljnom kolicinom tople vode
04/25/2019,11:34:31,Vir Triumphalis,Sve na nivou
04/25/2019,11:34:56,Vir Triumphalis,Kod tebe
04/25/2019,11:43:06,Me,Ide
04/25/2019,11:43:15,Me,Odoh u rim za 1. Maj
04/25/2019,11:43:29,Me,Onda sam dobio ovu praksu u madridu
04/25/2019,11:43:35,Me,Od 6 mjeseci
04/25/2019,11:44:02,Me,Ali nekakav sam nezadivljen svim tim
04/25/2019,11:44:11,Me,Kaze mi majka da sam ostario
04/25/2019,11:46:42,Vir Triumphalis,Zivim za taj dan kad cu saznati sta tebe zadivljuje
04/25/2019,11:47:44,Vir Triumphalis,Taj Madrid je promjena koja ti trebs
04/25/2019,11:47:45,Vir Triumphalis,A
04/25/2019,11:47:48,Vir Triumphalis,Kad ides
04/25/2019,11:48:14,Vir Triumphalis,Treba da se malo pomjeris iz te mrtve tacke u tvom zivotu
04/25/2019,11:48:49,Me,Odoh u spetembru
04/25/2019,11:49:13,Me,Kakva ti je statistika
04/25/2019,11:49:14,Me,?
04/25/2019,11:55:34,Vir Triumphalis,A Rim ? To je neka hedonisticka avantura s tvojom ljepsom polovinom ili...
04/25/2019,11:55:41,Vir Triumphalis,Go i asistencija
04/25/2019,11:55:53,Vir Triumphalis,Pretproslu utakmicu mi ponisti cist go
04/25/2019,11:56:50,Vir Triumphalis,"Ovu zadnju bio na klupi uso 15min i rjesio utakmicu ""Messijevom asistencijom"""
04/25/2019,11:58:32,Vir Triumphalis,A imam trenra ko je ober debil sto se tice poznavanja fudbala tako da su mi minute provedene na terenu ispastale ovu zadnj utakmicu
04/25/2019,12:00:48,Me,Hahaha
04/25/2019,12:00:53,Me,A sto te uvodi?
04/25/2019,12:07:04,Vir Triumphalis,Nije mi imao muda reci a ja sam bio blizu da pocinim svirepo ubistvo tako da su nam kretnje bile dijametralne zadnjih 7 dana
04/25/2019,12:10:29,Me,Hahaha
04/25/2019,12:10:50,Me,Al sta jw
04/25/2019,12:11:05,Me,Jel ima nekog sveda na spicu ili te ne gotivi
04/25/2019,12:12:10,Vir Triumphalis,https://youtu.be/z0xxAyHiijY
04/25/2019,12:15:38,Vir Triumphalis,"Njegov problem ti je sto se previse gleda motivacionih klipova o gvardioli. I sad on u ovoj ligi pokusava da bude kao on tj. Hoce da njegove taktike dobijaju utakmicu. Pa je tako ovu utakmicu stavio polu spica koji samo zna igrati ledjima okrenut prema golu i gradi se kao nase autoput (dugo, sporo ili nikako )"
04/25/2019,12:17:18,Me,Hahahahah
04/25/2019,12:21:37,Me,Ova kosarka je bas lijep sport
04/25/2019,12:29:50,Vir Triumphalis,Krivo mi je sto jr nikad nisam naucio igrati barem rekreaciono
04/25/2019,12:30:32,Me,Kad se vratis
04/25/2019,12:30:36,Me,Igrat cemo
04/25/2019,12:30:41,Me,Rekreativno
04/25/2019,12:30:47,Me,Taman da drzis kondiciju
04/25/2019,12:32:14,Vir Triumphalis,"Moze, kad dodjem sad na ljeto nemoj zaboraviti"
05/06/2019,23:17:33,Me,ljubomoran sam na tebe sto ides sutra na trening
05/06/2019,23:17:34,Me,eto
05/06/2019,23:28:19,Vir Triumphalis,Hahahahhahha
05/06/2019,23:28:26,Vir Triumphalis,Slobodan dan mi je
05/06/2019,23:28:45,Vir Triumphalis,Al nema veze ide veceras 12km
05/06/2019,23:28:50,Vir Triumphalis,Hahhaahha
05/06/2019,23:29:25,Me,Hahaha
05/06/2019,23:29:30,Me,Jes mi drago nesto
05/06/2019,23:29:31,Me,Bas
05/06/2019,23:30:49,Vir Triumphalis,I meni je ako mi vjerujes a jos drsze ce mi biti ako ajax osvoji
05/06/2019,23:31:16,Me,Bas ce lijepo finale biti
05/06/2019,23:31:21,Me,Ako ajax prodje
05/06/2019,23:32:02,Vir Triumphalis,Hoce a i nesto sam uvjeren da ce osvojiti
05/07/2019,23:01:21,Me,E ovo ne pamtim da sam ikad gledao ovakvu ligu prvaka
05/07/2019,23:10:33,Vir Triumphalis,Ovo je bolesno
05/07/2019,23:10:45,Vir Triumphalis,A bas mi je krivo
05/07/2019,23:11:07,Vir Triumphalis,Koliko bilo drago zbog liverpoola jucer sad mi je krivo za ajax
05/07/2019,23:11:36,Me,Ma meni bezveze totenham
05/07/2019,23:11:41,Me,Al brate mili
05/07/2019,23:11:47,Me,Za srcanog je
05/07/2019,23:11:53,Me,Zabi im frajer
05/07/2019,23:12:25,Me,Da ih proganja citavu karijeru
05/07/2019,23:22:28,Vir Triumphalis,Bas
05/07/2019,23:22:42,Vir Triumphalis,Meni bolan lose zamisli kako njima
05/07/2019,23:23:16,Vir Triumphalis,I hajde ti sad izadji na teren poslije ovoga
05/07/2019,23:23:38,Vir Triumphalis,Ljudi za tei dana igraju odlucujucu utakmicu da osvoje ligu
